Recording Name,Model Name,Score
F9.30.1,F2.512,-195.55087498808263
F9.30.1,F3 .512,-165.50531522627776
F9.30.1,F4.512,-765.808466135124
F9.30.1,F5.512,-802.8425089965737
F9.30.1,F6.512,-121.04409517527735
F9.30.1,F7.512,-196.77383697385784
F9.30.1,F8.512,-132.20097833253038
F9.30.1,F9.512,-54.34512887016698
F9.30.2,F1.512,-292.98655301196777
F9.30.2,F11.512,-221.0341646930118
F9.30.2,F2.512,-194.66980546868348
F9.30.2,F3 .512,-144.0067946048182
F9.30.2,F4.512,-744.2873947892302
F9.30.2,F5.512,-741.2083676482038
F9.30.2,F6.512,-127.78056880295406
F9.30.2,F7.512,-187.90674731705687
F9.30.2,F8.512,-131.50543142383952
F9.30.2,F9.512,-50.57096389925003
